Child ID,Age,Gender,Region,Abuse Type,Severity,Reported By,Support Provided,Case Outcome,Case Description,Date,Timestamp,Address,County,Notes,Confidence Score,Flagged,Case Status,Assigned Investigator
883,8.0,Female,Rural,Emotional,Low,Neighbor,Yes,Ongoing,Reports of constant yelling and verbal abuse. Unconfirmed report.,2023-06-05,20:27:11,"707 Oak St, Biloxi, MS",Jackson County,,0.0,True,Ongoing,Unassigned
884,4.0,Female,Urban,Sexual,Low,Parent,Yes,Resolved,Inappropriate comments made by caregiver. Typo heree.,2015-03-03,20:02:47,"279 Broadway St, Olive Branch, MS",Hinds County,,0.0,True,Ongoing,Unassigned
885,14.0,Male,Suburban,Physical,Medium,Neighbor,Yes,Dismissed,Child reported with bruises and scars. Unconfirmed report.,2017-07-11,08:14:54,"915 Broadway St, Biloxi, MS",Hinds County,,0.0,True,Ongoing,Unassigned
886,10.0,Female,Suburban,Neglect,Medium,Parent,No,Dismissed,"Repeated absence from school, reported malnutrition. Unconfirmed report.",2019-06-14,15:45:31,"520 Highland Ave, Meridian, MS",Forrest County,,0.0,True,Ongoing,Unassigned
887,1.0,Male,Suburban,Neglect,Medium,Parent,Yes,Dismissed,"No supervision at home, child wandering streets. Typo heree.",2011-07-27,00:21:41,"545 Cedar St, Meridian, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
888,4.0,Female,Urban,Physical,Low,Teacher,Yes,Resolved,Child reported with bruises and scars. Unconfirmed report.,2020-04-23,13:16:59,"749 Maple Ave, Jackson, MS",Madison County,,0.0,True,Ongoing,Unassigned
889,1.0,Male,Rural,Emotional,Low,Neighbor,Yes,Ongoing,Child shows signs of withdrawal and fear. Unconfirmed report.,2018-03-10,07:53:37,"433 Broadway St, Horn Lake, MS",Madison County,,0.0,True,Ongoing,Unassigned
890,17.0,Other,Urban,Emotional,Medium,Parent,Yes,Dismissed,Low self-esteem observed by teacher. Unclear details.,2020-03-05,22:31:52,"156 Park Ave, Southaven, MS",Jackson County,,0.0,True,Ongoing,Unassigned
891,17.0,Female,Rural,Emotional,Medium,Teacher,Yes,Ongoing,Low self-esteem observed by teacher. Typo heree.,2022-04-25,23:01:49,"943 Cedar St, Meridian, MS",Hinds County,,0.0,True,Ongoing,Unassigned
892,7.0,Female,Suburban,Physical,Medium,Police,Yes,Ongoing,"Frequent injuries, parents claim accidental.",2015-05-13,09:07:11,"736 Cedar St, Greenville, MS",Forrest County,,0.0,True,Ongoing,Unassigned
893,15.0,Male,Suburban,Emotional,Medium,Teacher,Yes,Dismissed,Child shows signs of withdrawal and fear. Typo heree.,2019-07-24,03:33:37,"582 Broadway St, Olive Branch, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
894,13.0,Male,Rural,Physical,High,Teacher,Yes,Resolved,Seen limping and reluctant to explain. Typo heree.,2011-10-01,01:17:06,"734 Pine St, Hattiesburg, MS",Hinds County,,0.0,True,Ongoing,Unassigned
895,2.0,Female,Rural,Sexual,Medium,Parent,Yes,Ongoing,Inappropriate comments made by caregiver. Unconfirmed report.,2024-05-31,14:38:12,"811 Maple Ave, Greenville, MS",Hinds County,,0.0,True,Ongoing,Unassigned
896,13.0,Male,Urban,Sexual,Medium,Other,Yes,Dismissed,"Signs of trauma, reported by neighbor. Unconfirmed report.",2012-11-07,02:20:59,"239 Highland Ave, Horn Lake, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
897,11.0,Female,Suburban,Physical,Medium,Other,Yes,Ongoing,Child reported with bruises and scars. Unconfirmed report.,2017-05-22,17:15:32,"405 Main St, Tupelo, MS",Lamar County,,0.0,True,Ongoing,Unassigned
898,15.0,Other,Urban,Neglect,Medium,Other,No,Ongoing,"No supervision at home, child wandering streets. Unconfirmed report.",2024-06-30,17:36:46,"145 Cedar St, Jackson, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
899,10.0,Male,Urban,Sexual,Medium,Teacher,Yes,Ongoing,"Unusual behavior, child refuses to discuss. Typo heree.",2012-10-31,03:58:54,"897 Park Ave, Southaven, MS",Lamar County,,0.0,True,Ongoing,Unassigned
900,9.0,Female,Urban,Emotional,Medium,Parent,Yes,Ongoing,Low self-esteem observed by teacher. Unconfirmed report.,2022-10-15,10:17:02,"477 Broadway St, Greenville, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
901,9.0,Other,Suburban,Physical,Medium,Neighbor,Yes,Ongoing,"Frequent injuries, parents claim accidental.",2011-09-17,07:30:37,"921 Maple Ave, Biloxi, MS",Harrison County,,0.0,True,Ongoing,Unassigned
902,1.0,Other,Urban,Emotional,Low,Teacher,Yes,Resolved,Child shows signs of withdrawal and fear. Unconfirmed report.,2018-12-18,20:51:43,"103 Broadway St, Biloxi, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
903,17.0,Female,Urban,Emotional,Low,Teacher,No,Resolved,Reports of constant yelling and verbal abuse. Unclear details.,2019-08-08,14:19:18,"474 Church St, Gulfport, MS",Hinds County,,0.0,True,Ongoing,Unassigned
904,12.0,Male,Urban,Neglect,Medium,Parent,Yes,Dismissed,Child often appears hungry and unwashed. Unclear details.,2021-10-01,09:20:50,"783 Main St, Horn Lake, MS",Rankin County,,0.0,True,Ongoing,Unassigned
905,10.0,Female,Urban,Emotional,High,Police,No,Resolved,Low self-esteem observed by teacher. Unconfirmed report.,2019-04-10,01:00:54,"503 Highland Ave, Jackson, MS",Rankin County,,0.0,True,Ongoing,Unassigned
906,5.0,Other,Urban,Neglect,Low,Teacher,Yes,Resolved,Child often appears hungry and unwashed. Unclear details.,2016-09-29,21:33:19,"894 Main St, Olive Branch, MS",Lee County,,0.0,True,Ongoing,Unassigned
907,15.0,Female,Urban,Sexual,High,Police,No,Resolved,"Unusual behavior, child refuses to discuss. Unclear details.",2017-06-11,05:16:20,"454 Pine St, Olive Branch, MS",Forrest County,,0.0,True,Ongoing,Unassigned
908,6.0,Male,Suburban,Physical,Medium,Police,Yes,Ongoing,Seen limping and reluctant to explain. Typo heree.,2012-04-04,11:41:16,"442 Highland Ave, Olive Branch, MS",Jackson County,,0.0,True,Ongoing,Unassigned
909,7.0,Other,Urban,Emotional,High,Other,No,Ongoing,Reports of constant yelling and verbal abuse. Unconfirmed report.,2016-03-25,09:21:55,"461 Broadway St, Horn Lake, MS",Rankin County,,0.0,True,Ongoing,Unassigned
910,17.0,Female,Rural,Physical,High,Parent,Yes,Dismissed,Seen limping and reluctant to explain.,2012-04-29,15:40:56,"313 Oak St, Olive Branch, MS",Lamar County,,0.0,True,Ongoing,Unassigned
911,6.0,Male,Urban,Emotional,Medium,Police,Yes,Dismissed,Low self-esteem observed by teacher. Unclear details.,2022-09-24,17:51:27,"207 River Rd, Tupelo, MS",Lee County,,0.0,True,Ongoing,Unassigned
912,8.0,Other,Urban,Physical,Low,Parent,Yes,Dismissed,Seen limping and reluctant to explain. Unconfirmed report.,2018-01-28,02:23:21,"152 Oak St, Meridian, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
913,12.0,Male,Suburban,Emotional,Low,Other,Yes,Ongoing,Reports of constant yelling and verbal abuse. Typo heree.,2019-03-08,14:06:15,"335 Maple Ave, Tupelo, MS",Forrest County,,0.0,True,Ongoing,Unassigned
914,14.0,Other,Suburban,Emotional,Low,Parent,No,Resolved,Reports of constant yelling and verbal abuse.,2013-01-24,20:39:03,"608 Broadway St, Jackson, MS",Hinds County,,0.0,True,Ongoing,Unassigned
915,12.0,Female,Rural,Emotional,Medium,Teacher,Yes,Resolved,Low self-esteem observed by teacher. Unclear details.,2011-12-08,22:58:15,"356 Pine St, Hattiesburg, MS",Rankin County,,0.0,True,Ongoing,Unassigned
916,10.0,Male,Rural,Emotional,Low,Police,Yes,Ongoing,Low self-esteem observed by teacher. Typo heree.,2013-01-31,07:20:49,"862 Oak St, Horn Lake, MS",Hinds County,,0.0,True,Ongoing,Unassigned
917,15.0,Other,Suburban,Emotional,Medium,Parent,Yes,Dismissed,Reports of constant yelling and verbal abuse. Typo heree.,2024-12-07,05:34:38,"990 Park Ave, Horn Lake, MS",Forrest County,,0.0,True,Ongoing,Unassigned
918,7.0,Male,Suburban,Emotional,Medium,Neighbor,Yes,Dismissed,Low self-esteem observed by teacher. Typo heree.,2021-02-25,01:12:27,"882 Park Ave, Biloxi, MS",Jackson County,,0.0,True,Ongoing,Unassigned
919,9.0,Male,Urban,Emotional,High,Parent,Yes,Dismissed,Child shows signs of withdrawal and fear.,2014-07-31,07:52:31,"139 Highland Ave, Biloxi, MS",Madison County,,0.0,True,Ongoing,Unassigned
920,10.0,Female,Suburban,Emotional,Low,Police,Yes,Ongoing,Child shows signs of withdrawal and fear. Unclear details.,2011-09-24,16:44:21,"908 Oak St, Southaven, MS",Madison County,,0.0,True,Ongoing,Unassigned
921,10.0,Male,Rural,Emotional,Low,Other,Yes,Dismissed,Reports of constant yelling and verbal abuse. Unconfirmed report.,2014-08-22,16:14:12,"247 Oak St, Gulfport, MS",Forrest County,,0.0,True,Ongoing,Unassigned
922,16.0,Other,Urban,Physical,Low,Other,No,Dismissed,Seen limping and reluctant to explain.,2016-02-03,04:56:38,"231 Park Ave, Biloxi, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
923,7.0,Other,Rural,Neglect,High,Police,Yes,Ongoing,"No supervision at home, child wandering streets. Typo heree.",2018-10-14,00:52:22,"625 Church St, Greenville, MS",Forrest County,,0.0,True,Ongoing,Unassigned
924,5.0,Other,Urban,Emotional,Medium,Teacher,Yes,Resolved,Low self-esteem observed by teacher. Unconfirmed report.,2024-04-30,18:27:46,"339 Broadway St, Olive Branch, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
925,3.0,Other,Suburban,Neglect,Low,Teacher,No,Ongoing,Child often appears hungry and unwashed. Typo heree.,2011-09-19,10:35:46,"495 Pine St, Olive Branch, MS",Madison County,,0.0,True,Ongoing,Unassigned
926,11.0,Female,Rural,Emotional,Low,Other,Yes,Ongoing,Low self-esteem observed by teacher. Unconfirmed report.,2012-07-26,07:03:16,"823 Park Ave, Meridian, MS",Jackson County,,0.0,True,Ongoing,Unassigned
927,15.0,Male,Urban,Emotional,Low,Other,Yes,Ongoing,Child shows signs of withdrawal and fear.,2021-02-02,10:01:04,"717 Maple Ave, Jackson, MS",Hinds County,,0.0,True,Ongoing,Unassigned
928,5.0,Female,Urban,Physical,Low,Police,Yes,Ongoing,Child reported with bruises and scars.,2020-06-07,17:11:53,"287 Oak St, Southaven, MS",Jackson County,,0.0,True,Ongoing,Unassigned
929,12.0,Male,Suburban,Sexual,High,Teacher,Yes,Resolved,Inappropriate comments made by caregiver. Unclear details.,2010-07-28,08:50:26,"644 Pine St, Meridian, MS",Harrison County,,0.0,True,Ongoing,Unassigned
930,4.0,Male,Suburban,Sexual,Medium,Other,Yes,Dismissed,"Signs of trauma, reported by neighbor. Unconfirmed report.",2018-02-25,14:04:05,"772 Pine St, Southaven, MS",Harrison County,,0.0,True,Ongoing,Unassigned
931,15.0,Male,Suburban,Physical,Medium,Teacher,No,Ongoing,Child reported with bruises and scars. Typo heree.,2018-11-26,16:27:35,"535 River Rd, Horn Lake, MS",Lee County,,0.0,True,Ongoing,Unassigned
932,9.0,Female,Rural,Neglect,High,Other,Yes,Resolved,"Repeated absence from school, reported malnutrition. Typo heree.",2024-09-26,01:02:56,"458 Oak St, Southaven, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
933,7.0,Male,Urban,Sexual,Low,Parent,Yes,Dismissed,"Signs of trauma, reported by neighbor.",2019-02-28,12:45:16,"956 Highland Ave, Horn Lake, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
934,10.0,Female,Suburban,Physical,Medium,Neighbor,No,Dismissed,Seen limping and reluctant to explain. Typo heree.,2019-02-20,04:43:00,"682 Church St, Jackson, MS",Lee County,,0.0,True,Ongoing,Unassigned
935,13.0,Other,Rural,Physical,High,Parent,No,Dismissed,"Frequent injuries, parents claim accidental. Unclear details.",2015-04-01,02:16:01,"330 Pine St, Meridian, MS",Harrison County,,0.0,True,Ongoing,Unassigned
936,8.0,Other,Rural,Sexual,Medium,Other,Yes,Ongoing,"Signs of trauma, reported by neighbor. Unclear details.",2024-08-13,22:29:44,"782 Park Ave, Hattiesburg, MS",Hinds County,,0.0,True,Ongoing,Unassigned
937,12.0,Male,Rural,Neglect,Medium,Neighbor,Yes,Ongoing,"No supervision at home, child wandering streets. Unclear details.",2011-08-20,04:16:19,"805 Cedar St, Horn Lake, MS",Forrest County,,0.0,True,Ongoing,Unassigned
938,1.0,Female,Suburban,Physical,Low,Neighbor,Yes,Dismissed,Child reported with bruises and scars. Unclear details.,2020-06-08,20:25:38,"352 Broadway St, Gulfport, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
939,16.0,Other,Suburban,Emotional,Low,Other,No,Dismissed,Child shows signs of withdrawal and fear. Unclear details.,2024-08-06,00:45:58,"271 Cedar St, Horn Lake, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
940,17.0,Female,Urban,Neglect,Low,Other,No,Dismissed,"No supervision at home, child wandering streets.",2014-02-06,19:11:17,"388 Cedar St, Greenville, MS",Harrison County,,0.0,True,Ongoing,Unassigned
941,11.0,Female,Urban,Neglect,Medium,Teacher,Yes,Dismissed,"No supervision at home, child wandering streets. Typo heree.",2024-06-22,01:34:04,"233 Church St, Hattiesburg, MS",Lee County,,0.0,True,Ongoing,Unassigned
942,7.0,Male,Suburban,Sexual,Medium,Other,Yes,Dismissed,Inappropriate comments made by caregiver. Unclear details.,2017-12-02,09:02:55,"751 Main St, Meridian, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
943,8.0,Other,Rural,Sexual,High,Police,Yes,Dismissed,"Signs of trauma, reported by neighbor.",2017-11-25,05:08:39,"327 Pine St, Meridian, MS",Hinds County,,0.0,True,Ongoing,Unassigned
944,6.0,Male,Rural,Emotional,Medium,Other,No,Resolved,Child shows signs of withdrawal and fear. Typo heree.,2023-03-29,08:42:02,"156 Park Ave, Greenville, MS",Forrest County,,0.0,True,Ongoing,Unassigned
945,7.0,Male,Rural,Physical,High,Police,Yes,Dismissed,"Frequent injuries, parents claim accidental. Unconfirmed report.",2022-04-09,13:15:56,"313 Pine St, Gulfport, MS",Lee County,,0.0,True,Ongoing,Unassigned
946,10.0,Other,Urban,Sexual,High,Other,Yes,Ongoing,"Signs of trauma, reported by neighbor. Unconfirmed report.",2011-07-20,06:24:04,"953 Church St, Meridian, MS",Forrest County,,0.0,True,Ongoing,Unassigned
947,11.0,Other,Rural,Sexual,Low,Teacher,No,Ongoing,Inappropriate comments made by caregiver.,2010-08-13,08:21:02,"378 Broadway St, Biloxi, MS",Harrison County,,0.0,True,Ongoing,Unassigned
948,13.0,Female,Urban,Neglect,Medium,Police,Yes,Ongoing,Child often appears hungry and unwashed. Typo heree.,2018-08-10,17:37:42,"493 Main St, Olive Branch, MS",Forrest County,,0.0,True,Ongoing,Unassigned
949,9.0,Other,Urban,Sexual,Low,Parent,Yes,Dismissed,"Signs of trauma, reported by neighbor.",2020-02-07,22:53:59,"694 Church St, Olive Branch, MS",Forrest County,,0.0,True,Ongoing,Unassigned
950,7.0,Female,Rural,Sexual,Medium,Police,Yes,Ongoing,Inappropriate comments made by caregiver. Unconfirmed report.,2016-10-15,03:16:12,"107 Church St, Jackson, MS",Lee County,,0.0,True,Ongoing,Unassigned
951,9.0,Female,Rural,Sexual,High,Teacher,Yes,Resolved,"Signs of trauma, reported by neighbor. Typo heree.",2014-07-29,23:46:05,"363 Maple Ave, Greenville, MS",Forrest County,,0.0,True,Ongoing,Unassigned
952,13.0,Female,Suburban,Sexual,Low,Police,Yes,Dismissed,"Unusual behavior, child refuses to discuss. Unclear details.",2010-12-24,03:08:39,"477 Maple Ave, Tupelo, MS",Harrison County,,0.0,True,Ongoing,Unassigned
953,3.0,Other,Suburban,Neglect,Medium,Other,Yes,Ongoing,Child often appears hungry and unwashed. Unconfirmed report.,2022-06-28,04:54:16,"268 River Rd, Horn Lake, MS",Rankin County,,0.0,True,Ongoing,Unassigned
954,3.0,Male,Rural,Emotional,Medium,Other,Yes,Resolved,Low self-esteem observed by teacher.,2014-07-22,18:45:58,"195 Pine St, Southaven, MS",Madison County,,0.0,True,Ongoing,Unassigned
955,1.0,Female,Urban,Emotional,Medium,Teacher,No,Resolved,Child shows signs of withdrawal and fear. Unclear details.,2011-09-22,11:53:56,"440 Highland Ave, Hattiesburg, MS",Lee County,,0.0,True,Ongoing,Unassigned
956,2.0,Male,Urban,Physical,Medium,Neighbor,Yes,Ongoing,"Frequent injuries, parents claim accidental. Unclear details.",2024-06-19,02:59:06,"851 Cedar St, Tupelo, MS",Lamar County,,0.0,True,Ongoing,Unassigned
957,3.0,Male,Urban,Sexual,Medium,Other,Yes,Resolved,"Unusual behavior, child refuses to discuss. Typo heree.",2023-11-10,21:06:51,"164 Highland Ave, Hattiesburg, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
958,15.0,Other,Urban,Neglect,Low,Parent,Yes,Ongoing,"Repeated absence from school, reported malnutrition. Unclear details.",2010-09-06,17:11:05,"449 River Rd, Greenville, MS",Lee County,,0.0,True,Ongoing,Unassigned
959,6.0,Male,Urban,Physical,Low,Teacher,No,Resolved,"Frequent injuries, parents claim accidental. Typo heree.",2024-04-26,14:06:46,"805 River Rd, Hattiesburg, MS",Lee County,,0.0,True,Ongoing,Unassigned
960,13.0,Male,Suburban,Physical,Low,Police,No,Dismissed,Child reported with bruises and scars. Typo heree.,2013-04-01,06:55:32,"614 Oak St, Tupelo, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
961,1.0,Other,Rural,Emotional,Medium,Police,Yes,Dismissed,Child shows signs of withdrawal and fear. Typo heree.,2015-12-01,17:56:40,"725 Broadway St, Meridian, MS",Hinds County,,0.0,True,Ongoing,Unassigned
962,1.0,Female,Suburban,Neglect,Low,Parent,Yes,Dismissed,Child often appears hungry and unwashed. Typo heree.,2024-11-17,18:02:56,"522 Highland Ave, Hattiesburg, MS",Rankin County,,0.0,True,Ongoing,Unassigned
963,2.0,Male,Urban,Neglect,High,Other,Yes,Dismissed,"Repeated absence from school, reported malnutrition.",2021-04-09,03:14:53,"678 Cedar St, Gulfport, MS",Harrison County,,0.0,True,Ongoing,Unassigned
964,15.0,Other,Urban,Neglect,Medium,Teacher,Yes,Dismissed,"Repeated absence from school, reported malnutrition. Unclear details.",2016-04-20,07:12:46,"215 Main St, Hattiesburg, MS",Jackson County,,0.0,True,Ongoing,Unassigned
965,14.0,Male,Urban,Emotional,Medium,Parent,Yes,Ongoing,Low self-esteem observed by teacher. Unclear details.,2024-11-26,08:57:29,"553 Cedar St, Hattiesburg, MS",Madison County,,0.0,True,Ongoing,Unassigned
966,11.0,Male,Urban,Emotional,Medium,Other,No,Dismissed,Child shows signs of withdrawal and fear. Typo heree.,2012-05-26,17:33:58,"504 Church St, Biloxi, MS",Madison County,,0.0,True,Ongoing,Unassigned
967,15.0,Female,Rural,Emotional,Medium,Teacher,No,Dismissed,Low self-esteem observed by teacher.,2019-09-23,06:57:45,"315 Pine St, Greenville, MS",Harrison County,,0.0,True,Ongoing,Unassigned
968,6.0,Male,Urban,Emotional,High,Police,Yes,Dismissed,Child shows signs of withdrawal and fear.,2020-10-14,08:10:17,"934 Maple Ave, Meridian, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
969,9.0,Other,Rural,Emotional,Low,Teacher,No,Dismissed,Child shows signs of withdrawal and fear. Typo heree.,2014-05-17,01:22:13,"121 Church St, Horn Lake, MS",Harrison County,,0.0,True,Ongoing,Unassigned
970,5.0,Male,Urban,Sexual,Low,Neighbor,No,Resolved,"Signs of trauma, reported by neighbor. Unclear details.",2010-04-13,08:57:21,"981 Pine St, Greenville, MS",Hinds County,,0.0,True,Ongoing,Unassigned
971,2.0,Female,Rural,Sexual,Medium,Teacher,Yes,Dismissed,"Signs of trauma, reported by neighbor. Unconfirmed report.",2013-09-19,17:09:34,"698 Park Ave, Horn Lake, MS",Lowndes County,,0.0,True,Ongoing,Unassigned
972,6.0,Female,Suburban,Neglect,Low,Neighbor,Yes,Dismissed,"Repeated absence from school, reported malnutrition.",2015-10-27,19:29:41,"496 Main St, Southaven, MS",Forrest County,,0.0,True,Ongoing,Unassigned
973,9.0,Other,Urban,Physical,Low,Teacher,No,Ongoing,"Frequent injuries, parents claim accidental. Typo heree.",2023-07-22,17:32:23,"482 Pine St, Hattiesburg, MS",Hinds County,,0.0,True,Ongoing,Unassigned
974,6.0,Female,Rural,Neglect,Medium,Neighbor,Yes,Resolved,"Repeated absence from school, reported malnutrition. Typo heree.",2023-10-26,03:00:50,"695 Cedar St, Jackson, MS",Lamar County,,0.0,True,Ongoing,Unassigned
975,14.0,Male,Suburban,Physical,Low,Police,No,Ongoing,"Frequent injuries, parents claim accidental. Unclear details.",2013-08-28,13:33:11,"194 Highland Ave, Olive Branch, MS",Jackson County,,0.0,True,Ongoing,Unassigned
976,13.0,Female,Urban,Emotional,Medium,Other,No,Dismissed,Low self-esteem observed by teacher. Unconfirmed report.,2010-01-17,19:36:12,"112 Main St, Meridian, MS",DeSoto County,,0.0,True,Ongoing,Unassigned
977,11.0,Other,Urban,Physical,Low,Neighbor,Yes,Ongoing,"Frequent injuries, parents claim accidental. Unconfirmed report.",2022-02-07,20:31:58,"490 Highland Ave, Biloxi, MS",Lamar County,,0.0,True,Ongoing,Unassigned
978,12.0,Female,Urban,Neglect,High,Neighbor,No,Ongoing,Child often appears hungry and unwashed.,2021-11-30,04:58:38,"200 River Rd, Gulfport, MS",Lamar County,,0.0,True,Ongoing,Unassigned
979,13.0,Female,Rural,Neglect,Medium,Police,No,Dismissed,Child often appears hungry and unwashed. Unconfirmed report.,2019-09-11,08:43:17,"974 Highland Ave, Horn Lake, MS",Hinds County,,0.0,True,Ongoing,Unassigned
